survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,passenger_id,constant_col,embark_town_dirty
1,1,female,56.0,0,1,83.1583,C,First,woman,False,C,Cherbourg,yes,False,880,1,Cherbourg
1,2,female,25.0,0,1,26.0,S,Second,woman,False,,Southampton,yes,False,881,1,Southampton
0,3,male,33.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,882,1,Southampton
0,3,female,22.0,0,0,10.5167,S,Third,woman,False,,Southampton,no,True,883,1,Southampton
0,2,male,28.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,884,1,Southampton
0,3,male,25.0,0,0,7.05,S,Third,man,True,,Southampton,no,True,885,1,Southampton
0,3,female,39.0,0,5,29.125,Q,Third,woman,False,,Queenstown,no,False,886,1,Queenstown
0,2,male,27.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,887,1,Southampton
1,1,female,19.0,0,0,30.0,S,First,woman,False,B,Southampton,yes,True,888,1,Southampton
0,3,female,,1,2,23.45,S,Third,woman,False,,Southampton,no,False,889,1,Southampton
1,1,male,26.0,0,0,30.0,C,First,man,True,C,Cherbourg,yes,True,890,1,Cherbourg
0,3,male,32.0,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,891,1,Queenstown
